index,title,artist,release_date,genre,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion,features
1527,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)","Tyler, The Creator",2016,hip hop,1,61,0.732,0.772,2,-6.142,0,0.267,0.194,1.54E-06,0.242,0.493,123.009,4,Disgust,0
1527,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",Playboi Carti,2016,hip hop,1,61,0.732,0.772,2,-6.142,0,0.267,0.194,1.54E-06,0.242,0.493,123.009,4,Disgust,0
1527,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",Yung Gleesh,2016,hip hop,1,61,0.732,0.772,2,-6.142,0,0.267,0.194,1.54E-06,0.242,0.493,123.009,4,Disgust,0
1528,Paris,$uicideboy$,2015,dark trap,1,3,0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,4,Disgust,4
1529,Mercy,Kanye West,2012,chicago rap,1,72,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4,Disgust,0
1529,Mercy,Big Sean,2012,chicago rap,1,72,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4,Disgust,0
1529,Mercy,Pusha T,2012,chicago rap,1,72,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4,Disgust,0
1529,Mercy,2 Chainz,2012,chicago rap,1,72,0.563,0.496,6,-9.381,0,0.406,0.0685,5.80E-05,0.173,0.426,139.993,4,Disgust,0
1530,Swish,mike.,2016,indie pop rap,1,59,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22E-05,0.0602,0.365,115.031,4,Disgust,4
1531,Ultimate,Denzel Curry,2015,dark trap,1,67,0.493,0.826,9,-3.106,1,0.311,0.095,3.42E-06,0.252,0.75,112.865,4,Disgust,4
1532,New Level (feat. Future),A$AP Ferg,2015,hip hop,1,62,0.526,0.655,1,-4.208,0,0.326,0.0566,0,0.116,0.156,121.127,4,Disgust,0
1532,New Level (feat. Future),Future,2015,hip hop,1,62,0.526,0.655,1,-4.208,0,0.326,0.0566,0,0.116,0.156,121.127,4,Disgust,0
1533,Judo Chop Freestyle,Riff Raff,2015,trap,0,31,0.821,0.536,1,-8.187,1,0.107,0.0266,6.81E-06,0.182,0.289,140.012,4,Disgust,5
1534,RIP Roach,XXXTENTACION,2017,emo rap,1,75,0.727,0.62,8,-6.443,1,0.306,0.398,0,0.0926,0.555,105.003,4,Disgust,4
1534,RIP Roach,Ski Mask The Slump God,2017,emo rap,1,75,0.727,0.62,8,-6.443,1,0.306,0.398,0,0.0926,0.555,105.003,4,Disgust,4
1535,Isis (feat. Logic),Joyner Lucas,2020,boston hip hop,1,73,0.884,0.936,1,-3.931,1,0.167,0.206,0,0.262,0.758,120.004,4,Disgust,4
1535,Isis (feat. Logic),Logic,2020,boston hip hop,1,73,0.884,0.936,1,-3.931,1,0.167,0.206,0,0.262,0.758,120.004,4,Disgust,4
1536,No Tellin',Drake,2015,canadian hip hop,1,61,0.823,0.467,0,-10.394,0,0.301,0.543,1.06E-06,0.135,0.618,95.026,4,Disgust,0
1537,HUMBLE.,Kendrick Lamar,2017,conscious hip hop,1,82,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,4,Disgust,0
1538,Sorry Not Sorry,Bryson Tiller,2015,kentucky hip hop,1,64,0.681,0.608,1,-6.093,1,0.207,0.0477,0,0.225,0.262,97.934,4,Disgust,4
1539,Broke As Fuck,Cordae,2019,dmv rap,1,62,0.616,0.669,1,-5.791,1,0.32,0.0298,0,0.127,0.275,154.056,4,Disgust,4
1540,Coming Undone,Korn,2005,alternative metal,0,72,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,4,Disgust,5
1541,Nihil,Ghostemane,2018,dark trap,1,68,0.665,0.905,7,-5.785,1,0.253,0.161,0.0669,0.907,0.288,114.938,4,Disgust,4
1542,The Game & Skrillex: El Chapo,The Game,2015,gangster rap,1,62,0.754,0.909,6,-3.323,0,0.23,0.138,0,0.281,0.591,126.994,4,Disgust,0
1542,The Game & Skrillex: El Chapo,Skrillex,2015,gangster rap,1,62,0.754,0.909,6,-3.323,0,0.23,0.138,0,0.281,0.591,126.994,4,Disgust,0
1543,6 Foot 7 Foot,Lil Wayne,2011,hip hop,1,42,0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,4,Disgust,4
1543,6 Foot 7 Foot,Cory Gunz,2011,hip hop,1,42,0.365,0.751,2,-5.429,1,0.304,0.000707,0,0.318,0.604,79.119,4,Disgust,4
1544,Trench Coat,Ghostemane,2018,dark trap,1,58,0.851,0.634,11,-8.672,0,0.196,0.26,0.882,0.0766,0.0399,135.017,4,Disgust,0
1545,Cinderella Man,Eminem,2010,detroit hip hop,1,69,0.679,0.908,8,-3.411,1,0.202,0.234,0,0.0821,0.687,85.918,4,Disgust,4
1546,Carrollton,$uicideboy$,2018,dark trap,1,2,0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,4,Disgust,0
1547,Shooters,Tory Lanez,2018,canadian hip hop,1,61,0.639,0.547,7,-6.237,0,0.0434,0.115,0,0.373,0.117,129.939,4,Disgust,0
1548,Ski Mask,Smokepurpp,2017,dark trap,1,38,0.846,0.158,8,-18.191,1,0.419,0.042,4.12E-05,0.0845,0.29,139.98,4,Disgust,4
1549,No Role Modelz,J. Cole,2014,conscious hip hop,1,85,0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4,Disgust,0
1550,Waves,Kanye West,2016,chicago rap,1,73,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33E-06,0.339,0.0681,96.091,4,Disgust,4
1551,Hot N*gga,Bobby Shmurda,2014,nyc rap,1,73,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,4,Disgust,4
1552,Sad But True,Metallica,1991,hard rock,0,52,0.632,0.845,7,-6.336,1,0.0333,0.000773,0.00152,0.0618,0.433,89.232,4,Disgust,6
1553,Now,Logic,2014,conscious hip hop,1,49,0.762,0.919,9,-3.378,0,0.069,0.295,0,0.126,0.603,109.971,4,Disgust,0
1554,$outh $ide $uicide,$uicideboy$,2015,dark trap,1,2,0.797,0.516,1,-6.286,1,0.0831,0.00538,0.431,0.0728,0.0477,109.997,4,Disgust,4
1554,$outh $ide $uicide,Pouya,2015,dark trap,1,2,0.797,0.516,1,-6.286,1,0.0831,0.00538,0.431,0.0728,0.0477,109.997,4,Disgust,4
1555,For Real,Lil Uzi Vert,2017,melodic rap,1,58,0.902,0.673,4,-7.481,1,0.458,0.159,0,0.289,0.615,132.066,4,Disgust,4
1556,R.I.C.O. (feat. Drake),Meek Mill,2015,hip hop,1,71,0.727,0.599,1,-6.941,1,0.327,0.317,0,0.219,0.386,167.909,3,Disgust,4
1556,R.I.C.O. (feat. Drake),Drake,2015,hip hop,1,71,0.727,0.599,1,-6.941,1,0.327,0.317,0,0.219,0.386,167.909,3,Disgust,4
1557,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Wu-Tang Clan,1993,east coast hip hop,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust,4
1557,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",RZA,1993,east coast hip hop,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust,4
1557,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Ghostface Killah,1993,east coast hip hop,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust,4
1557,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Raekwon,1993,east coast hip hop,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust,4
1557,"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",Inspectah Deck,1993,east coast hip hop,1,64,0.794,0.627,11,-9.431,1,0.36,0.233,0,0.35,0.518,87.554,4,Disgust,4
1558,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,2015,east coast hip hop,1,69,0.485,0.72,6,-5.991,1,0.127,0.0123,0,0.0546,0.0471,207.982,4,Disgust,4
1559,Alive (with Offset & 2 Chainz),Lil Jon,2018,atl hip hop,1,63,0.811,0.726,2,-6.726,1,0.323,0.362,1.88E-06,0.121,0.57,150.061,4,Disgust,4
1559,Alive (with Offset & 2 Chainz),Offset,2018,atl hip hop,1,63,0.811,0.726,2,-6.726,1,0.323,0.362,1.88E-06,0.121,0.57,150.061,4,Disgust,4
1559,Alive (with Offset & 2 Chainz),2 Chainz,2018,atl hip hop,1,63,0.811,0.726,2,-6.726,1,0.323,0.362,1.88E-06,0.121,0.57,150.061,4,Disgust,4
1560,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator",2017,hip hop,1,68,0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4,Disgust,4
1560,Who Dat Boy (feat. A$AP Rocky),A$AP Rocky,2017,hip hop,1,68,0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4,Disgust,4
1561,Fire Squad,J. Cole,2014,conscious hip hop,1,66,0.516,0.738,11,-7.209,1,0.414,0.28,0,0.621,0.599,175.427,4,Disgust,4
1562,Do Not Disturb (feat. Lil Yachty & Offset),Smokepurpp,2018,dark trap,1,50,0.879,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.026,4,Disgust,0
1562,Do Not Disturb (feat. Lil Yachty & Offset),Murda Beatz,2018,dark trap,1,50,0.879,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.026,4,Disgust,0
1562,Do Not Disturb (feat. Lil Yachty & Offset),Lil Yachty,2018,dark trap,1,50,0.879,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.026,4,Disgust,0
1562,Do Not Disturb (feat. Lil Yachty & Offset),Offset,2018,dark trap,1,50,0.879,0.647,10,-4.566,0,0.0659,0.203,0.00185,0.335,0.212,131.026,4,Disgust,0
1563,1000 Rounds,Pouya,2017,aesthetic rap,1,70,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,4,Disgust,4
1563,1000 Rounds,Ghostemane,2017,aesthetic rap,1,70,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,4,Disgust,4
1564,YuNg BrAtZ,XXXTENTACION,2017,emo rap,1,75,0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,4,Disgust,4
1565,Energy,Drake,2015,canadian hip hop,1,71,0.747,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.104,4,Disgust,4
1566,44 More,Logic,2018,conscious hip hop,1,68,0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,4,Disgust,0
1567,Black Skinhead,Kanye West,2013,chicago rap,1,75,0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,4,Disgust,4
1568,Icon,Jaden,2017,hip hop,1,72,0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,4,Disgust,0
1569,For Whom The Bell Tolls (Remastered),Metallica,1984,hard rock,0,67,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,4,Disgust,5
1570,New Charlotte,DuRu Tha King,2017,deep underground hip hop,1,50,0.694,0.496,1,-12.087,1,0.089,0.592,0,0.0859,0.464,121.037,4,Disgust,4
1571,DNA.,Kendrick Lamar,2017,conscious hip hop,1,78,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4,Disgust,4
1572,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,2013,hip hop,1,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust,4
1572,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Rocky,2013,hip hop,1,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust,4
1572,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",French Montana,2013,hip hop,1,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust,4
1572,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",Trinidad James,2013,hip hop,1,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust,4
1572,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",ScHoolboy Q,2013,hip hop,1,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust,4
1573,Bosses Don't Speak,Quality Control,2017,hip hop,1,56,0.823,0.487,2,-8.361,1,0.404,0.0457,0,0.107,0.146,154.917,4,Disgust,4
1573,Bosses Don't Speak,Migos,2017,hip hop,1,56,0.823,0.487,2,-8.361,1,0.404,0.0457,0,0.107,0.146,154.917,4,Disgust,4
1574,2nd Hand,$uicideboy$,2017,dark trap,1,2,0.935,0.429,1,-6.697,1,0.118,0.0308,0,0.102,0.0769,139.987,4,Disgust,4
1575,Lost & Found,Cordae,2019,dmv rap,1,55,0.821,0.795,11,-5.523,1,0.25,0.19,1.55E-05,0.353,0.532,117.99,4,Disgust,4
1576,Gang Related,Logic,2014,conscious hip hop,1,63,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,4,Disgust,0
1577,No Budget (feat. Rich The Kid),Kid Ink,2018,dance pop,1,44,0.804,0.807,6,-5.396,0,0.08,0.0264,0.000106,0.338,0.879,147.002,4,Disgust,0
1577,No Budget (feat. Rich The Kid),Rich The Kid,2018,dance pop,1,44,0.804,0.807,6,-5.396,0,0.08,0.0264,0.000106,0.338,0.879,147.002,4,Disgust,0
1578,Champion Of Death,$uicideboy$,2016,dark trap,1,1,0.817,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,3,Disgust,4
1579,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,1995,alternative metal,0,73,0.404,0.72,10,-9.18,0,0.0623,5.59E-05,0.836,0.0466,0.475,121.864,4,Disgust,2
1580,Oh Darling,Freddie Dredd,2018,aesthetic rap,1,59,0.724,0.68,7,-8.04,0,0.244,0.267,5.41E-06,0.118,0.247,79.997,4,Disgust,0
1580,Oh Darling,Soudiere,2018,aesthetic rap,1,59,0.724,0.68,7,-8.04,0,0.244,0.267,5.41E-06,0.118,0.247,79.997,4,Disgust,0
1581,Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.,2007,east coast hip hop,1,54,0.824,0.73,11,-5.183,0,0.247,0.202,0,0.442,0.625,91.743,4,Disgust,0
1582,SUMO | ZUMO,Denzel Curry,2018,dark trap,1,56,0.822,0.861,11,-8.846,1,0.0832,0.25,7.00E-05,0.164,0.548,123.964,4,Disgust,4
1583,Venom,Ghostemane,2016,dark trap,1,68,0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946,4,Disgust,4
1584,Ghetto Symphony (feat. Gunplay & A$AP Ferg),A$AP Rocky,2013,east coast hip hop,1,61,0.49,0.921,6,-3.373,1,0.437,0.288,0,0.482,0.497,150.514,4,Disgust,4
1584,Ghetto Symphony (feat. Gunplay & A$AP Ferg),Gunplay,2013,east coast hip hop,1,61,0.49,0.921,6,-3.373,1,0.437,0.288,0,0.482,0.497,150.514,4,Disgust,4
1584,Ghetto Symphony (feat. Gunplay & A$AP Ferg),A$AP Ferg,2013,east coast hip hop,1,61,0.49,0.921,6,-3.373,1,0.437,0.288,0,0.482,0.497,150.514,4,Disgust,4
1585,Hype,Drake,2016,canadian hip hop,1,61,0.787,0.635,4,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018,4,Disgust,0
1586,Follow God,Kanye West,2019,chicago rap,0,74,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,4,Disgust,5
1587,NEVER,JID,2017,hip hop,1,62,0.594,0.645,1,-7.45,1,0.315,0.0287,1.66E-05,0.0668,0.205,103.974,4,Disgust,4
1588,I Am The Apocalypse,$uicideboy$,2017,dark trap,1,0,0.792,0.812,8,-4.231,1,0.143,0.288,0.00218,0.779,0.363,110.049,4,Disgust,4
1589,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,2017,hip hop,1,72,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,4,Disgust,4
1589,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",YG,2017,hip hop,1,72,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,4,Disgust,4
1589,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Snoop Dogg,2017,hip hop,1,72,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,4,Disgust,4
1590,Walk,Comethazine,2018,meme rap,1,45,0.831,0.795,1,-6.186,1,0.264,0.221,0,0.291,0.744,160.063,4,Disgust,4
1591,Homicide,Logic,2019,conscious hip hop,1,65,0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,4,Disgust,0
1591,Homicide,Eminem,2019,conscious hip hop,1,65,0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,4,Disgust,0
1592,Look At Me!,XXXTENTACION,2017,emo rap,1,82,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4,Disgust,4
1593,X (feat. Future),21 Savage,2016,atl hip hop,1,72,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,Disgust,4
1593,X (feat. Future),Metro Boomin,2016,atl hip hop,1,72,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,Disgust,4
1593,X (feat. Future),Future,2016,atl hip hop,1,72,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,Disgust,4
1594,Andromeda,Ghostemane,2016,dark trap,1,63,0.893,0.907,11,-10.406,1,0.367,0.152,0.0311,0.558,0.302,99.971,4,Disgust,4
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Wu-Tang Clan,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",RZA,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Method Man,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Inspectah Deck,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Raekwon,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",U-God,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",ODB,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",Ghostface Killah,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1595,"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)",GZA,1993,east coast hip hop,1,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01E-06,0.826,0.808,102.011,4,Disgust,0
1596,Freestyle 4,Kanye West,2016,chicago rap,1,58,0.564,0.537,9,-8.381,0,0.095,0.0449,0,0.0907,0.459,126.036,4,Disgust,0
1597,'Till I Collapse,Eminem,2002,detroit hip hop,1,85,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4,Disgust,4
1597,'Till I Collapse,Nate Dogg,2002,detroit hip hop,1,85,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4,Disgust,4
1598,m.A.A.d city,Kendrick Lamar,2012,conscious hip hop,1,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,4,Disgust,4
1598,m.A.A.d city,MC Eiht,2012,conscious hip hop,1,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,4,Disgust,4
1599,Keanu Reeves,Logic,2019,conscious hip hop,1,67,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,4,Disgust,4
1600,Lord Knows (feat. Tory Lanez),Meek Mill,2015,hip hop,1,61,0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,4,Disgust,0
1600,Lord Knows (feat. Tory Lanez),Tory Lanez,2015,hip hop,1,61,0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,4,Disgust,0
1601,Do You Believe In God?,$uicideboy$,2016,dark trap,1,1,0.794,0.534,0,-5.698,1,0.0509,0.0388,1.00E-05,0.555,0.0487,120.069,4,Disgust,4
1602,Addicted to My Ex,M City JR,2016,viral trap,1,59,0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.277,0.0491,140.009,4,Disgust,4
1603,Multiply (feat. Juicy J),A$AP Rocky,2014,east coast hip hop,1,57,0.904,0.783,0,-4.475,1,0.145,0.079,0,0.149,0.176,114.952,4,Disgust,4
1603,Multiply (feat. Juicy J),Juicy J,2014,east coast hip hop,1,57,0.904,0.783,0,-4.475,1,0.145,0.079,0,0.149,0.176,114.952,4,Disgust,4
1604,BabyWipe,Ski Mask The Slump God,2018,miami hip hop,1,66,0.884,0.505,1,-8.322,1,0.265,0.0257,0,0.307,0.582,148.042,4,Disgust,4
1605,Contra,Logic,2018,conscious hip hop,1,55,0.804,0.823,8,-5.837,1,0.0488,0.104,0,0.2,0.616,126.007,4,Disgust,4
1606,The Ringer,Eminem,2018,detroit hip hop,1,68,0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,4,Disgust,4
1607,Immortal,21 Savage,2019,atl hip hop,1,70,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,4,Disgust,0
1608,Lord of This World - 2014 Remaster,Black Sabbath,1971,album rock,0,46,0.399,0.56,1,-12.701,1,0.0525,0.0322,0.00141,0.111,0.654,134.359,4,Disgust,5
1609,Ni**as In Paris,JAY-Z,2011,east coast hip hop,1,82,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4,Disgust,4
1609,Ni**as In Paris,Kanye West,2011,east coast hip hop,1,82,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4,Disgust,4
1610,Ultimate $uicide,$uicideboy$,2016,dark trap,1,2,0.809,0.78,11,-5.126,1,0.0983,0.0146,0,0.0722,0.357,128,4,Disgust,4
1610,Ultimate $uicide,Denzel Curry,2016,dark trap,1,2,0.809,0.78,11,-5.126,1,0.0983,0.0146,0,0.0722,0.357,128,4,Disgust,4
1611,East Coast (feat. Remy Ma),A$AP Ferg,2017,hip hop,1,39,0.651,0.888,11,-3.298,0,0.304,0.21,0,0.285,0.176,134.383,4,Disgust,0
1611,East Coast (feat. Remy Ma),Remy Ma,2017,hip hop,1,39,0.651,0.888,11,-3.298,0,0.304,0.21,0,0.285,0.176,134.383,4,Disgust,0
1612,Euronymous,Ghostemane,2016,dark trap,1,54,0.777,0.711,0,-3.902,1,0.137,0.312,0,0.205,0.293,139.973,4,Disgust,4
1613,A Tale of 2 Citiez,J. Cole,2014,conscious hip hop,1,69,0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.362,189.861,4,Disgust,4
1614,Shabba (feat. A$AP Rocky),A$AP Ferg,2013,hip hop,1,65,0.869,0.712,9,-6.136,1,0.103,0.0715,0,0.272,0.435,120,4,Disgust,4
1614,Shabba (feat. A$AP Rocky),A$AP Rocky,2013,hip hop,1,65,0.869,0.712,9,-6.136,1,0.103,0.0715,0,0.272,0.435,120,4,Disgust,4
1615,Nephew (feat. Lil Pump),Smokepurpp,2018,dark trap,1,44,0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,4,Disgust,4
1615,Nephew (feat. Lil Pump),Lil Pump,2018,dark trap,1,44,0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,4,Disgust,4
1616,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],Sueco,2019,cali rap,1,60,0.821,0.684,7,-5.931,0,0.333,0.343,1.58E-06,0.234,0.744,100.054,4,Disgust,0
1616,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],A Boogie Wit da Hoodie,2019,cali rap,1,60,0.821,0.684,7,-5.931,0,0.333,0.343,1.58E-06,0.234,0.744,100.054,4,Disgust,0
1616,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],Offset,2019,cali rap,1,60,0.821,0.684,7,-5.931,0,0.333,0.343,1.58E-06,0.234,0.744,100.054,4,Disgust,0
1617,Beast - Southpaw Remix,Rob Bailey & The Hustle Standard,2015,military rap,1,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust,4
1617,Beast - Southpaw Remix,Busta Rhymes,2015,military rap,1,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust,4
1617,Beast - Southpaw Remix,KXNG Crooked,2015,military rap,1,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust,4
1617,Beast - Southpaw Remix,Tech N9ne,2015,military rap,1,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust,4
1618,Angels,A$AP Rocky,2013,east coast hip hop,1,58,0.781,0.738,0,-3.611,0,0.0817,0.37,0,0.0848,0.539,120.548,4,Disgust,0
