title,all_artists,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion 
DNA.,['Kendrick Lamar'],2017,True,78,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4,Disgust
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","['A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q']",2013,True,71,0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,4,Disgust
Bosses Don't Speak,"['Quality Control', 'Migos']",2017,True,56,0.823,0.487,2,-8.361,1,0.404,0.0457,0,0.107,0.146,154.917,4,Disgust
2nd Hand,['$uicideboy$'],2017,True,2,0.935,0.429,1,-6.697,1,0.118,0.0308,0,0.102,0.0769,139.987,4,Disgust
Lost & Found,['Cordae'],2019,True,55,0.821,0.795,11,-5.523,1,0.25,0.19,1.55e-05,0.353,0.532,117.99,4,Disgust
Gang Related,['Logic'],2014,True,63,0.597,0.856,10,-7.089,0,0.0431,0.209,0.0159,0.278,0.771,131.95,4,Disgust
No Budget (feat. Rich The Kid),"['Kid Ink', 'Rich The Kid']",2018,True,44,0.804,0.807,6,-5.396,0,0.08,0.0264,0.000106,0.338,0.879,147.002,4,Disgust
Champion Of Death,['$uicideboy$'],2016,True,1,0.817,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,3,Disgust
Bullet With Butterfly Wings - Remastered 2012,['The Smashing Pumpkins'],1995,False,73,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4,Disgust
Oh Darling,"['Freddie Dredd', 'Soudiere']",2018,True,59,0.724,0.68,7,-8.04,0,0.244,0.267,5.41e-06,0.118,0.247,79.997,4,Disgust
Who Shot Ya? - 2007 Remaster,['The Notorious B.I.G.'],2007,True,54,0.824,0.73,11,-5.183,0,0.247,0.202,0,0.442,0.625,91.743,4,Disgust
SUMO | ZUMO,['Denzel Curry'],2018,True,56,0.822,0.861,11,-8.846,1,0.0832,0.25,7e-05,0.164,0.548,123.964,4,Disgust
Venom,['Ghostemane'],2016,True,68,0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946,4,Disgust
Ghetto Symphony (feat. Gunplay & A$AP Ferg),"['A$AP Rocky', 'Gunplay', 'A$AP Ferg']",2013,True,61,0.49,0.921,6,-3.373,1,0.437,0.288,0,0.482,0.497,150.514,4,Disgust
Hype,['Drake'],2016,True,61,0.787,0.635,4,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018,4,Disgust
Follow God,['Kanye West'],2019,False,74,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4,Disgust
NEVER,['JID'],2017,True,62,0.594,0.645,1,-7.45,1,0.315,0.0287,1.66e-05,0.0668,0.205,103.974,4,Disgust
I Am The Apocalypse,['$uicideboy$'],2017,True,0,0.792,0.812,8,-4.231,1,0.143,0.288,0.00218,0.779,0.363,110.049,4,Disgust
"That's My N**** (with Meek Mill, YG & Snoop Dogg)","['Meek Mill', 'YG', 'Snoop Dogg']",2017,True,72,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,4,Disgust
Walk,['Comethazine'],2018,True,45,0.831,0.795,1,-6.186,1,0.264,0.221,0,0.291,0.744,160.063,4,Disgust
Homicide,"['Logic', 'Eminem']",2019,True,65,0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,4,Disgust
Look At Me!,['XXXTENTACION'],2017,True,82,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4,Disgust
X (feat. Future),"['21 Savage', 'Metro Boomin', 'Future']",2016,True,72,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4,Disgust
Andromeda,['Ghostemane'],2016,True,63,0.893,0.907,11,-10.406,1,0.367,0.152,0.0311,0.558,0.302,99.971,4,Disgust
"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)","['Wu-Tang Clan', 'RZA', 'Method Man', 'Inspectah Deck', 'Raekwon', 'U-God', 'ODB', 'Ghostface Killah', 'GZA']",1993,True,67,0.817,0.552,8,-10.8,0,0.385,0.0318,7.01e-06,0.826,0.808,102.011,4,Disgust
Freestyle 4,['Kanye West'],2016,True,58,0.564,0.537,9,-8.381,0,0.095,0.0449,0,0.0907,0.459,126.036,4,Disgust
'Till I Collapse,"['Eminem', 'Nate Dogg']",2002,True,85,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4,Disgust
m.A.A.d city,"['Kendrick Lamar', 'MC Eiht']",2012,True,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,4,Disgust
Keanu Reeves,['Logic'],2019,True,67,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,4,Disgust
Lord Knows (feat. Tory Lanez),"['Meek Mill', 'Tory Lanez']",2015,True,61,0.434,0.695,10,-7.464,0,0.485,0.0168,0,0.834,0.16,167.309,4,Disgust
Do You Believe In God?,['$uicideboy$'],2016,True,1,0.794,0.534,0,-5.698,1,0.0509,0.0388,1e-05,0.555,0.0487,120.069,4,Disgust
Addicted to My Ex,['M City JR'],2016,True,59,0.83,0.5,1,-6.597,1,0.0725,0.0889,0.000349,0.277,0.0491,140.009,4,Disgust
Multiply (feat. Juicy J),"['A$AP Rocky', 'Juicy J']",2014,True,57,0.904,0.783,0,-4.475,1,0.145,0.079,0,0.149,0.176,114.952,4,Disgust
BabyWipe,['Ski Mask The Slump God'],2018,True,66,0.884,0.505,1,-8.322,1,0.265,0.0257,0,0.307,0.582,148.042,4,Disgust
Contra,['Logic'],2018,True,55,0.804,0.823,8,-5.837,1,0.0488,0.104,0,0.2,0.616,126.007,4,Disgust
The Ringer,['Eminem'],2018,True,68,0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,4,Disgust
Immortal,['21 Savage'],2019,True,70,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,4,Disgust
Lord of This World - 2014 Remaster,['Black Sabbath'],1971,False,46,0.399,0.56,1,-12.701,1,0.0525,0.0322,0.00141,0.111,0.654,134.359,4,Disgust
Ni**as In Paris,"['JAY-Z', 'Kanye West']",2011,True,82,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4,Disgust
Ultimate $uicide,"['$uicideboy$', 'Denzel Curry']",2016,True,2,0.809,0.78,11,-5.126,1,0.0983,0.0146,0,0.0722,0.357,128.0,4,Disgust
East Coast (feat. Remy Ma),"['A$AP Ferg', 'Remy Ma']",2017,True,39,0.651,0.888,11,-3.298,0,0.304,0.21,0,0.285,0.176,134.383,4,Disgust
Euronymous,['Ghostemane'],2016,True,54,0.777,0.711,0,-3.902,1,0.137,0.312,0,0.205,0.293,139.973,4,Disgust
A Tale of 2 Citiez,['J. Cole'],2014,True,69,0.559,0.556,6,-7.844,1,0.531,0.553,0,0.251,0.362,189.861,4,Disgust
Shabba (feat. A$AP Rocky),"['A$AP Ferg', 'A$AP Rocky']",2013,True,65,0.869,0.712,9,-6.136,1,0.103,0.0715,0,0.272,0.435,120.0,4,Disgust
Nephew (feat. Lil Pump),"['Smokepurpp', 'Lil Pump']",2018,True,44,0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,4,Disgust
fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],"['Sueco', 'A Boogie Wit da Hoodie', 'Offset']",2019,True,60,0.821,0.684,7,-5.931,0,0.333,0.343,1.58e-06,0.234,0.744,100.054,4,Disgust
Beast - Southpaw Remix,"['Rob Bailey & The Hustle Standard', 'Busta Rhymes', 'KXNG Crooked', 'Tech N9ne']",2015,True,67,0.596,0.947,9,-4.514,1,0.218,0.0252,0,0.888,0.555,143.991,4,Disgust
Angels,['A$AP Rocky'],2013,True,58,0.781,0.738,0,-3.611,0,0.0817,0.37,0,0.0848,0.539,120.548,4,Disgust
Only In America,['Riff Raff'],2016,True,24,0.832,0.587,10,-4.965,1,0.0693,0.0167,0,0.314,0.151,136.046,4,Disgust
THat Part,"['ScHoolboy Q', 'Kanye West']",2016,True,64,0.927,0.535,6,-7.59,0,0.0911,0.0855,0,0.136,0.336,112.96,4,Disgust
Mercury: Retrograde,['Ghostemane'],2017,True,76,0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,4,Disgust
2000 Rounds,"['Pouya', 'Ghostemane']",2017,True,54,0.577,0.692,11,-5.96,1,0.64,0.372,0.0596,0.0989,0.0658,144.702,4,Disgust
Survival,['Eminem'],2013,True,65,0.459,0.899,2,-2.978,1,0.21,0.0038,0,0.126,0.437,176.384,4,Disgust
Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER),"['$uicideboy$', 'Travis Barker']",2019,True,0,0.76,0.623,11,-7.803,1,0.213,0.0552,0.0044,0.161,0.598,139.044,5,Disgust
Flesh,['Ghostemane'],2018,True,67,0.666,0.7,0,-5.497,1,0.283,0.0379,0.12,0.105,0.294,145.046,4,Disgust
Mad Stalkers,"['21 Savage', 'Offset', 'Metro Boomin']",2017,True,60,0.9,0.365,10,-6.395,0,0.236,0.147,0.185,0.179,0.136,135.004,4,Disgust
REDLIGHT,"['NGHTMRE', 'A$AP Ferg']",2019,True,56,0.611,0.931,4,-4.189,0,0.354,0.198,0,0.444,0.225,129.903,3,Disgust
I Wanna Bitch Like Dillion Harper,['KAMAARA'],2018,True,58,0.771,0.872,8,-4.996,1,0.321,0.0739,2.82e-05,0.137,0.51,144.956,4,Disgust
For the Last Time,['$uicideboy$'],2017,True,72,0.844,0.533,1,-9.612,1,0.552,0.0735,3.46e-06,0.0953,0.23,140.078,4,Disgust
Florida State,['Jody HiGHROLLER'],2015,False,19,0.758,0.597,2,-8.25,0,0.118,0.0408,0.000134,0.401,0.478,140.028,4,Disgust
Heart Attack,['Scarlxrd'],2017,True,66,0.585,0.895,11,-3.663,0,0.136,0.0505,0.00423,0.32,0.181,119.904,4,Disgust
Creepin' N Lurkin',['Bill $Aber'],2017,True,51,0.576,0.785,2,-3.358,1,0.0436,0.000783,0.706,0.0906,0.263,130.177,4,Disgust
Death by Dishonor,"['Ghostemane', 'Shakewell', 'Pouya', 'Erick the Architect']",2017,True,65,0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994,4,Disgust
Take A Step Back,"['Ski Mask The Slump God', 'XXXTENTACION']",2018,True,75,0.8,0.591,6,-8.808,1,0.271,0.111,0,0.429,0.747,117.003,4,Disgust
Floor Seats,['A$AP Ferg'],2019,True,63,0.705,0.733,5,-4.942,1,0.102,0.069,0.154,0.823,0.681,135.993,4,Disgust
Twist,['Korn'],1996,False,60,0.558,0.989,1,-5.041,0,0.158,0.395,9.81e-05,0.375,0.635,83.071,4,Disgust
Stupid Again,['Tory Lanez'],2020,True,65,0.775,0.823,5,-4.941,0,0.0635,0.0881,0,0.309,0.65,120.059,4,Disgust
Gave Em Hope,['Meek Mill'],2016,True,41,0.732,0.709,10,-4.145,0,0.147,0.0723,0,0.0859,0.529,136.047,4,Disgust
Equalizer,"['Denzel Curry', 'Ronny J']",2017,True,0,0.768,0.537,1,-5.651,1,0.0566,0.00345,0.000916,0.091,0.328,122.007,4,Disgust
Bring Out Your Dead,['$uicideboy$'],2018,True,0,0.835,0.896,1,-7.953,1,0.266,0.0244,0,0.519,0.906,112.01,4,Disgust
DEVIL,['Shinedown'],2018,False,66,0.354,0.942,7,-3.245,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,4,Disgust
STATS,['Baby Keem'],2019,True,64,0.567,0.462,1,-7.794,1,0.36,0.00192,3.57e-06,0.106,0.172,152.236,4,Disgust
WDYW,"['Carnage', 'Lil Uzi Vert', 'A$AP Ferg', 'Rich The Kid']",2015,True,54,0.718,0.816,0,-3.313,1,0.172,0.205,0,0.813,0.491,125.01,4,Disgust
Sabotage,['Beastie Boys'],1994,True,73,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4,Disgust
Intergalactic - Remastered,['Beastie Boys'],1998,False,69,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,4,Disgust
So What'Cha Want - Remastered 2009,['Beastie Boys'],1992,True,57,0.7,0.942,5,-7.355,0,0.237,0.0469,2.93e-05,0.0666,0.766,171.37,4,Disgust
No Sleep Till Brooklyn,['Beastie Boys'],1986,True,67,0.712,0.691,8,-8.157,1,0.128,0.122,0,0.0538,0.742,97.022,4,Disgust
New Choppa,"['Playboi Carti', 'A$AP Rocky']",2017,True,67,0.773,0.605,0,-4.223,0,0.0579,0.174,0,0.329,0.425,128.16,4,Disgust
Gordon Ramsay,"['HL Wave', 'Jhonny Flames']",2019,True,49,0.883,0.732,10,-7.133,0,0.343,0.0207,0,0.199,0.808,74.984,4,Disgust
Weekend (feat. Moneybagg Yo),"['Yo Gotti', 'Moneybagg Yo']",2020,True,54,0.972,0.55,0,-4.404,1,0.0614,0.0493,0,0.111,0.61,111.03,4,Disgust
Ned Flanders (feat. A$AP Ferg),"['MadeinTYO', 'A$AP Ferg']",2018,True,0,0.936,0.495,1,-6.062,1,0.229,0.0254,0,0.087,0.299,139.951,4,Disgust
Drug Addicts,['Lil Pump'],2018,True,51,0.933,0.488,1,-9.327,0,0.149,0.0106,0.00107,0.0958,0.21,142.064,4,Disgust
Led,"['GOTOU寄生獣', 'OmenXIII']",2019,True,63,0.629,0.667,1,-7.345,1,0.0459,0.00118,0,0.133,0.0965,99.947,4,Disgust
E-ER (feat. Lil Yachty),"['DJ Scheme', 'Ski Mask The Slump God', 'Danny Towers', 'Lil Yachty']",2020,True,77,0.952,0.29,8,-11.459,1,0.428,0.074,0,0.107,0.394,130.083,4,Disgust
Dead Batteries,['$uicideboy$'],2015,True,1,0.88,0.635,5,-8.214,1,0.0451,0.0408,0.000117,0.0927,0.606,123.997,4,Disgust
Love Sosa,['Chief Keef'],2012,True,76,0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,4,Disgust
Floor 555,['XXXTENTACION'],2018,True,70,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,4,Disgust
Audi.,['Smokepurpp'],2017,True,0,0.79,0.479,7,-5.999,1,0.0635,0.017,0,0.0969,0.223,123.005,4,Disgust
Sgp,"['0161 Mcr', 'Yung Big Melvin', 'Tally Sam']",2020,True,21,0.759,0.776,6,-5.853,1,0.365,0.281,0,0.294,0.682,74.964,4,Disgust
Flash Bang,"['Fukkit', 'Dutchman']",2018,True,64,0.812,0.71,10,-6.321,0,0.327,0.0138,0,0.132,0.805,84.963,4,Disgust
Spaz (feat. YBN Nahmir),"['Bhad Bhabie', 'YBN Nahmir']",2019,True,38,0.916,0.683,9,-4.216,1,0.224,0.0211,0,0.0732,0.59,95.998,4,Disgust
Catch Me Outside,['Ski Mask The Slump God'],2018,True,69,0.943,0.677,7,-6.033,1,0.246,0.165,0,0.327,0.616,112.001,4,Disgust
H2O,"['Ski Mask The Slump God', 'XXXTENTACION']",2018,False,63,0.74,0.762,0,-1.313,1,0.33,0.189,0,0.4,0.892,139.943,4,Disgust
COOLEST MONKEY IN THE JUNGLE,"['Ski Mask The Slump God', 'SahBabii']",2018,True,63,0.893,0.676,9,-4.867,0,0.227,0.324,0,0.0968,0.804,125.923,4,Disgust
Too Hotty,"['Quality Control', 'Migos', 'Eurielle']",2017,True,60,0.889,0.398,1,-7.183,1,0.204,0.19,0,0.104,0.159,129.993,4,Disgust
PICK IT UP (feat. A$AP Rocky),"['Famous Dex', 'A$AP Rocky']",2017,True,66,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4,Disgust
BIGGEST ALLEY OOP,['Quavo'],2018,True,54,0.86,0.408,0,-5.389,1,0.189,0.166,0,0.111,0.0548,75.481,4,Disgust
What in XXXTarnation,"['XXXTENTACION', 'Ski Mask The Slump God']",2017,True,61,0.853,0.591,7,-5.583,1,0.179,0.174,0,0.0993,0.433,119.088,4,Disgust
Achoo,"['Keith Ape', 'Ski Mask The Slump God']",2017,True,61,0.659,0.839,2,-4.106,1,0.162,0.167,0,0.389,0.624,119.935,4,Disgust
Pipe Down,['Lil Toe'],2018,True,0,0.747,0.388,8,-8.307,1,0.384,0.0773,0.314,0.126,0.223,164.861,4,Disgust
ROADRUNNER +,['$NOT'],2020,True,61,0.722,0.536,1,-7.044,1,0.455,0.2,5.91e-05,0.0627,0.589,179.965,4,Disgust
JOAN OF ARC,"['Night Lovell', '$uicideboy$']",2019,True,65,0.906,0.685,1,-2.955,1,0.0382,0.00374,0.00179,0.21,0.0391,124.065,4,Disgust
Leglock,['Shakewell'],2018,True,58,0.767,0.956,10,-3.833,1,0.261,0.528,0.056,0.208,0.427,77.505,4,Disgust
Mincemeat,"['Fukkit', 'Dutchman']",2018,True,44,0.891,0.597,1,-6.347,1,0.691,0.00979,1.22e-05,0.105,0.464,155.977,4,Disgust
Babushka Boi,['A$AP Rocky'],2019,True,70,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,4,Disgust
Sober,['TOOL'],1993,True,67,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4,Disgust
The Pot,['TOOL'],2006,True,68,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,4,Disgust
The Grudge,['TOOL'],2001,False,58,0.423,0.795,2,-7.408,1,0.0374,0.000162,0.843,0.269,0.307,96.045,5,Disgust
Forty Six & 2,['TOOL'],1996,False,67,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4,Disgust
Ænema,['TOOL'],1996,True,62,0.335,0.849,0,-6.927,1,0.321,0.00193,0.254,0.0928,0.256,181.716,3,Disgust
Like Suicide,['Seether'],2007,True,49,0.335,0.933,8,-4.225,1,0.0767,0.00168,0.036,0.254,0.357,192.055,4,Disgust
Coming In Hot,"['Andy Mineo', 'Lecrae']",2018,False,66,0.889,0.453,8,-8.782,1,0.261,0.0274,4.75e-06,0.156,0.428,140.025,4,Disgust
Them Bones,['Alice In Chains'],1992,False,67,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,Disgust
Rooster,['Alice In Chains'],1992,False,69,0.271,0.551,3,-8.46,1,0.0272,0.0307,0.000581,0.118,0.2,143.899,3,Disgust
Life Is Short,['Ski Mask The Slump God'],2016,True,57,0.743,0.411,2,-7.343,1,0.376,0.254,0,0.292,0.339,119.693,4,Disgust
Twin Nem,"['King Von', 'Lil Durk']",2019,True,65,0.871,0.545,0,-8.279,1,0.695,0.000826,0,0.0779,0.3,160.097,4,Disgust
Roll in Peace (feat. XXXTENTACION),"['Kodak Black', 'XXXTENTACION']",2017,True,76,0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,4,Disgust
Pure Water (with Migos),"['Mustard', 'Migos']",2019,True,77,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,4,Disgust
Man in the Box,['Alice In Chains'],1990,True,73,0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4,Disgust
u U U U u U did i mfken stutter?,['swimcoach'],2018,True,50,0.878,0.414,8,-11.881,1,0.663,0.0139,4.11e-06,0.0935,0.139,154.831,4,Disgust
Would?,['Alice In Chains'],1992,False,71,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4,Disgust
GTG,['Freddie Dredd'],2018,True,73,0.88,0.777,7,-6.875,0,0.125,0.164,0.0171,0.0957,0.974,154.955,4,Disgust
Numb Numb Juice,['ScHoolboy Q'],2019,True,66,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79e-05,0.081,0.203,156.958,4,Disgust
Disrespectful (feat. ScHoolboy Q),"['Childish Major', 'ScHoolboy Q']",2021,True,44,0.907,0.551,5,-8.314,0,0.493,0.0533,0,0.117,0.711,145.027,4,Disgust
X (with 2 Chainz & Saudi),"['ScHoolboy Q', '2 Chainz', 'Saudi']",2018,True,68,0.768,0.471,2,-8.406,1,0.259,0.0201,0,0.268,0.405,131.023,4,Disgust
Dope Dealer,"['ScHoolboy Q', 'E-40']",2016,True,56,0.786,0.569,1,-5.461,1,0.125,0.048,0,0.119,0.288,82.027,4,Disgust
Check My Brain,['Alice In Chains'],2009,False,59,0.441,0.845,10,-3.315,1,0.0462,3.28e-06,0.0533,0.723,0.304,113.989,4,Disgust
Stone,['Alice In Chains'],2013,False,50,0.456,0.867,1,-4.499,1,0.0399,6.1e-06,0.765,0.0914,0.558,75.991,4,Disgust
Cherry Bomb,['The Runaways'],1976,False,68,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,4,Fear
Carry on Wayward Son,['Kansas'],1976,False,75,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,Fear
Insane in the Brain,['Cypress Hill'],1993,True,76,0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,4,Fear
Mall Massacre,"['Marco Beltrami', 'Marcus Trumpp']",2021,False,20,0.127,0.177,0,-14.572,1,0.0444,0.672,0.795,0.101,0.0356,90.009,3,Fear
Hayloft,['Mother Mother'],2008,False,80,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4,Fear
Nyanpasu,['Rainych'],2021,False,44,0.708,0.674,3,-8.371,0,0.149,0.315,0.00538,0.115,0.136,119.917,4,Fear
Moonlight,['Geoxor'],2019,False,46,0.575,0.784,2,-5.134,0,0.0721,0.00313,0.115,0.129,0.0433,174.07,4,Fear
Choice,"[""Jack Stauber's Micropop""]",2019,False,56,0.528,0.647,4,-7.278,0,0.23,0.161,0.167,0.199,0.755,125.647,4,Fear
Somebody's Watching Me,['Rockwell'],2012,False,69,0.792,0.62,1,-6.204,0,0.0344,0.123,4.12e-05,0.0548,0.843,123.933,4,Fear
Look Back at It,['A Boogie Wit da Hoodie'],2018,True,74,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,4,Fear
Hadal Ahbek (Slowed Reverb),['Farizki'],2020,False,51,0.732,0.299,11,-12.113,1,0.0614,0.682,0.347,0.144,0.308,140.503,4,Fear
Thot Shit,['Megan Thee Stallion'],2021,True,81,0.95,0.693,9,-3.424,1,0.0898,0.0133,0,0.173,0.891,130.02,4,Fear
Discord,"['The Living Tombstone', 'Eurobeat Brony']",2012,False,71,0.676,0.835,8,-4.382,0,0.044,0.00682,3.04e-05,0.081,0.8,104.987,4,Fear
Mr. Brightside,['The Killers'],2004,False,76,0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,4,Fear
No Mercy (feat. BlackGryph0n & LittleJayneyCakes),"['The Living Tombstone', 'Black Gryph0n', 'LittleJayneyCakes']",2017,False,64,0.635,0.621,2,-5.936,1,0.0288,0.0466,0,0.128,0.844,105.047,4,Fear
Animals,['Maroon 5'],2014,False,80,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4,Fear
Life Goes On,['Oliver Tree'],2021,False,93,0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,4,Fear
Rät,['Penelope Scott'],2020,True,77,0.591,0.45,5,-13.291,0,0.26,0.312,0.000116,0.147,0.304,144.201,4,Fear
I WANNA BE YOUR SLAVE,['Måneskin'],2021,True,89,0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4,Fear
Toxic,['2WEI'],2018,False,64,0.403,0.622,8,-9.664,1,0.0693,0.175,0.444,0.15,0.063,119.947,4,Fear
You Always Hurt The One You Love,['Ruby Lane'],2021,False,19,0.36,0.456,5,-13.301,1,0.0313,0.7,8.14e-05,0.356,0.189,91.917,4,Fear
Good Kisser,['Usher'],2014,True,62,0.64,0.782,5,-4.177,0,0.189,0.379,0,0.109,0.825,97.516,4,Fear
traitor,['Olivia Rodrigo'],2021,False,91,0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4,Fear
Eleanor Rigby,['Cody Fry'],2021,False,75,0.316,0.229,4,-10.821,0,0.0311,0.697,0.00211,0.128,0.209,130.447,4,Fear
Nyanpasu,['Mion Neon'],2021,False,22,0.79,0.656,1,-7.834,1,0.0477,0.152,0.00674,0.111,0.435,120.006,4,Fear
Housewife Radio,['Ghost and Pals'],2018,False,51,0.527,0.91,10,-7.216,0,0.0575,0.433,5.55e-06,0.377,0.924,150.005,4,Fear
Easy Easy,"['TNGHT', 'Lunice', 'Hudson Mohawke']",2012,False,31,0.655,0.36,1,-8.007,1,0.116,0.0738,0.00177,0.939,0.0767,133.921,4,Fear
Need to Know,['Doja Cat'],2021,False,58,0.652,0.608,1,-6.61,1,0.0635,0.286,0,0.0925,0.249,130.016,4,Fear
Mio Mao la la la la la,"['Francesco Misseri', 'Piero Barbetti']",2021,False,31,0.794,0.348,1,-13.305,1,0.0648,0.531,0.133,0.108,0.887,137.718,4,Fear
Baldi's Basics the Musical,['Random Encounters'],2018,False,37,0.689,0.451,1,-8.933,1,0.0373,0.358,0,0.103,0.48,80.117,4,Fear
Basics in Behavior (feat. Or3o) - Blue Version,"['The Living Tombstone', 'Or3o']",2018,False,50,0.323,0.796,0,-3.266,0,0.0337,0.178,0,0.14,0.355,103.85,4,Fear
Chop Chop Slide,['Insane Clown Posse'],2010,True,68,0.964,0.785,7,-2.222,0,0.224,0.113,5.39e-06,0.0563,0.524,122.997,4,Fear
Rhinestone Eyes,['Gorillaz'],2010,False,81,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,Fear
好き好き大好き - 2016 Remaster,['Jun Togawa'],2016,False,70,0.767,0.89,0,-4.281,1,0.0738,0.463,0.0037,0.363,0.859,140.363,4,Fear
Misery Meat,['Sodikken'],2021,False,67,0.731,0.352,1,-14.262,1,0.389,0.856,0.000368,0.129,0.745,109.797,4,Fear
Basics in Behavior - Red Version,"['The Living Tombstone', 'Or3o']",2018,False,33,0.355,0.844,8,-4.758,1,0.122,0.000807,9.25e-06,0.759,0.314,180.092,4,Fear
Nana Knows the Ending: A Mr. Hopp's Playhouse Song,['Random Encounters'],2020,False,33,0.537,0.538,11,-10.924,0,0.0257,0.109,0.0322,0.0626,0.212,100.007,4,Fear
Nana Knows the Ending: A Mr. Hopp's Playhouse Song,['Random Encounters'],2020,False,26,0.538,0.509,11,-12.094,0,0.0261,0.111,0.0265,0.0638,0.215,99.959,4,Fear
Termination (Vs Qt),['DJ OctJulio'],2021,False,41,0.56,0.723,7,-12.28,1,0.168,0.0137,0.132,0.0405,0.596,110.862,4,Fear
Huggy Wuggy,['MOB Games'],2021,False,20,0.811,0.529,4,-13.642,1,0.348,0.268,0,0.219,0.524,74.942,4,Fear
Every Door,"['CG5', 'Caleb Hyles']",2018,False,46,0.619,0.757,11,-4.868,0,0.038,0.111,0,0.277,0.448,84.005,4,Fear
E-GIRLS ARE RUINING MY LIFE!,"['CORPSE', 'Savage Ga$p']",2020,True,77,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,4,Fear
#BrooklynBloodPop!,['SyKo'],2020,False,80,0.691,0.814,1,-3.788,0,0.117,0.0164,0,0.366,0.509,132.012,4,Fear
